"Id","SalePrice"
1744,240767.695116549
1745,196056.564380476
1746,292614.526188914
1747,227296.215216829
1748,311696.012551151
1749,146742.277750375
1750,137582.120930888
1751,263299.232192466
1752,95776.2358098028
1753,160047.084546285
1754,219346.930015786
1755,154621.243103475
1756,90759.8375408559
1757,86204.2905029825
1758,132294.124067187
1759,167802.029494395
1760,172274.409612868
1761,132831.783836773
1762,224701.47450799
1763,153763.873266043
1764,92167.2902480395
1765,188374.154284099
1766,150270.642554187
1767,226547.700381076
1768,106688.506082316
1769,139466.118721411
1770,142475.554543156
1771,113182.67690639
1772,132140.506990163
1773,112958.739981422
1774,178369.189217757
1775,95114.1058319198
1776,104400.523892202
1777,74763.565622582
1778,159941.709252035
1779,103211.470690065
1780,201021.633237861
1781,105779.781001306
1782,84223.5424669179
1783,185526.545768027
1784,151166.996199063
1785,92119.6285782542
1786,226013.128240278
1787,240319.821266612
1788,53041.6839006794
1789,80697.8941342355
1790,124581.382014591
1791,238335.333874256
1792,141488.515372016
1793,108205.210780854
1794,146099.744153878
1795,110795.70363493
1796,116135.029910191
1797,105555.368441015
1798,97548.7407731648
1799,70326.4757377612
1800,114644.755609251
1801,193043.650971399
1802,191456.176621609
1803,175828.624701289
1804,124836.706644091
1805,103979.080439864
1806,183141.839164388
1807,148420.886280136
1808,181062.5756823
1809,193281.040912828
1810,138587.016144452
1811,150322.447601071
1812,133435.991234862
1813,144041.607466314
1814,75099.9466453575
1815,54497.2739129718
1816,67374.1227339588
1817,136213.94569276
1818,184584.797121186
1819,191110.590437136
1820,70061.3658335757
1821,137130.950496836
1822,189384.353100737
1823,67933.9650463791
1824,131756.464297602
1825,190625.185517743
1826,99285.6101772321
1827,148731.885622494
1828,151553.149417749
1829,98725.2922294888
1830,157824.334587502
1831,230176.483172205
1832,176300.557803337
1833,175963.225509915
1834,186136.792053377
1835,221120.490727459
1836,172512.033371143
1837,78570.9689823625
1838,139179.301909715
1839,125819.523792484
1840,164526.827129926
1841,136908.519123486
1842,98927.972050253
1843,109548.832330662
1844,127972.299228967
1845,171657.570159284
1846,110802.667960821
1847,188650.847526599
1848,52594.2856860667
1849,131055.982289295
1850,106016.219672088
1851,154933.936031797
1852,105414.728745127
1853,139832.200893885
1854,153827.333265759
1855,167993.177640876
1856,222898.533110743
1857,258068.682273236
1858,244028.129067382
1859,166433.984565947
1860,140723.752403026
1861,163970.678391298
1862,337747.687521444
1863,337747.687521444
1864,337747.687521444
1865,215562.790779167
1866,221846.451862717
1867,208185.348169018
1868,242336.204861972
1869,187058.468683508
1870,191501.571623574
1871,201873.941290696
1872,193364.338141909
1873,215543.298875445
1874,142189.577493311
1875,202938.048649211
1876,222981.3547045
1877,197122.652925933
1878,202497.139125167
1879,113752.304493495
1880,115732.576894236
1881,217017.87932412
1882,267817.352638546
1883,229782.2840473
1884,244821.217944132
1885,210929.458100118
1886,235234.054420369
1887,183232.550522668
1888,214715.154552388
1889,198927.125706815
1890,117918.271418885
1891,165728.909377233
1892,87547.9120527909
1893,124590.482698624
1894,143960.662581834
1895,145989.912049535
1896,116752.690324742
1897,106116.162024082
1898,110482.456425636
1899,169187.429968424
1900,156774.624484962
1901,146872.206732947
1902,133195.884822305
1903,201158.50774544
1904,100712.528956121
1905,161166.74333911
1906,203476.659689444
1907,189615.488168445
1908,130141.348630704
1909,166557.05370029
1910,152199.135740059
1911,239414.288292056
1912,302540.07775441
1913,232228.50232686
1914,50018.5354136102
1915,235617.145842283
1916,76667.0294848102
1917,257922.003690087
1918,114683.212117339
1919,155103.827074075
1920,209342.433553636
1921,249951.011581533
1922,220278.417752617
1923,284618.635066397
1924,179406.156726505
1925,241505.239590122
1926,256815.296446384
1927,105818.713144718
1928,184169.946837081
1929,101422.320603791
1930,155891.378530904
1931,129012.458844167
1932,165773.750098225
1933,169606.052471969
1934,204170.653007182
1935,186773.892707617
1936,204170.653007182
1937,205360.657479966
1938,178341.098097343
1939,215983.758596182
1940,175268.861034517
1941,207417.738419219
1942,207551.889424538
1943,178061.58390605
1944,301316.314431609
1945,242700.781482827
1946,131574.651622498
1947,234085.222926802
1948,141028.11394425
1949,208888.546648455
1950,154983.578888525
1951,231746.282482787
1952,208645.143651781
1953,141121.672083339
1954,241471.844866632
1955,133328.270627141
1956,311356.334944258
1957,174487.798268258
1958,269631.506216448
1959,189227.41360758
1960,113508.425861497
1961,100562.208463213
1962,116727.315675455
1963,115530.822512103
1964,146524.829515977
1965,160079.977802436
1966,139406.03395146
1967,212475.785302707
1968,296677.020361347
1969,253680.179496831
1970,327279.570543461
1971,324704.771541651
1972,279392.228524266
1973,247299.404041212
1974,278307.703823397
1975,304116.391587577
1976,208102.526575261
1977,304131.245677992
1978,317195.920229329
1979,245471.321811525
1980,193287.053968073
1981,245358.877713718
1982,192880.828732677
1983,192880.828732677
1984,221090.392588086
1985,200747.292339963
1986,208214.495037745
1987,190605.823923701
1988,194106.94440008
1989,223141.460472093
1990,238370.122640569
1991,195868.817295774
1992,232729.575266503
1993,194960.092214765
1994,279679.520971285
1995,210629.663907284
1996,255040.446169553
1997,262884.25159868
1998,263736.923778042
1999,224922.356667318
2000,286461.935513026
2001,251227.029754527
2002,210831.418289418
2003,246716.402083294
2004,239089.595085258
2005,206093.107305794
2006,197436.375770551
2007,221209.325376461
2008,180193.23254801
2009,220454.217372476
2010,210678.276847717
2011,169984.18658695
2012,172726.505485551
2013,208418.490255684
2014,207894.283502559
2015,213792.976454917
2016,215933.830258574
2017,211883.499537443
2018,104426.478654477
2019,143635.962343906
2020,99883.9089977409
2021,90990.2631563929
2022,163249.779040638
2023,191759.612724203
2024,302054.22303171
2025,309898.979731484
2026,186904.37597116
2027,181865.795159378
2028,205756.726283018
2029,206486.355160052
2030,224925.515910622
2031,186394.93763167
2032,198599.500042429
2033,215856.070449416
2034,198724.895689358
2035,228474.298056786
2036,203351.713845822
2037,206899.54472134
2038,293710.263070438
2039,178543.692241327
2040,314527.087453107
2041,232719.868637466
2042,232246.065857272
2043,149653.933410284
2044,173224.678830753
2045,161593.385916858
2046,159760.241902574
2047,149598.857611299
2048,148073.052228727
2049,156738.044686152
2050,176253.840373067
2051,92132.6059593914
2052,116589.392450696
2053,156423.025245244
2054,80138.5274571388
2055,153888.793277647
2056,180845.603083224
2057,98283.9070701211
2058,233808.086912126
2059,111467.990045157
2060,185807.825159801
2061,164057.531853358
2062,111880.228335798
2063,87121.745110366
2064,103994.77429213
2065,88654.6192964942
2066,183218.041757896
2067,202941.716390987
2068,165192.546203937
2069,90550.6431975072
2070,108466.5484656
2071,127022.505646405
2072,124926.8637214
2073,117127.052220282
2074,179341.400130499
2075,151182.214416005
2076,77975.9667459701
2077,122818.453370585
2078,100767.154951799
2079,129494.886673071
2080,100935.514610443
2081,119299.293728471
2082,160013.801331592
2083,169563.928222105
2084,83132.5290754814
2085,112040.809738715
2086,160397.023063186
2087,185359.025871234
2088,187108.872656438
2089,61215.3816620139
2090,192973.356955471
2091,186103.033203359
2092,187161.12750663
2093,166242.750742685
2094,160690.328565451
2095,120650.805042803
2096,79354.7482197506
2097,154659.725443579
2098,146535.825710171
2099,38821.2135298835
2100,202477.673053461
2101,194485.44967272
2102,144441.819646465
2103,155981.164450553
2104,220399.962534458
2105,202378.70780413
2106,100292.850704265
2107,283298.622965393
2108,99640.5060010667
2109,168080.247089397
2110,146159.327456489
2111,143626.072591557
2112,169020.229565258
2113,173903.08277389
2114,175681.600792498
2115,205292.12866452
2116,148367.309001638
2117,209137.962700374
2118,117403.243995442
2119,84841.6785167918
2120,163806.455078622
2121,86296.3172584376
2122,98613.7994023279
2123,115730.336058431
2124,192086.208472293
2125,180105.582986501
2126,216612.605359371
2127,221493.796874688
2128,144297.407731137
2129,71964.3540604812
2130,138516.696296508
2131,182624.466427474
2132,154375.599270995
2133,145395.014290807
2134,112812.061398273
2135,112735.383169441
2136,110349.706494271
2137,140881.591502798
2138,107338.134314385
2139,127636.869476839
2140,148297.464789018
2141,120694.824802828
2142,111900.170042827
2143,145452.356757614
2144,99061.6732522642
2145,142321.487662824
2146,126170.067283891
2147,171804.222910416
2148,150094.39313102
2149,103844.453799222
2150,172479.805904761
2151,99509.071466877
2152,216863.336808464
2153,147556.994888988
2154,112625.655542762
2155,167249.281817547
2156,329883.516413996
2157,201847.986528421
2158,251562.935141979
2159,242982.536509925
2160,194448.387207454
2161,216170.74456468
2162,291378.391429979
2163,226997.001136983
2164,197445.580932249
2165,177527.116242916
2166,142189.577493311
2167,197899.46783743
2168,228950.367504803
2169,219215.59995926
2170,239558.700207382
2171,143647.883976732
2172,129085.495163239
2173,217164.532075252
2174,262849.091674708
2175,247361.808292617
2176,237808.853422178
2177,276551.368347624
2178,224478.593331333
2179,152809.936306382
2180,223093.798802308
2181,200824.100878475
2182,217737.827404133
2183,195008.229519874
2184,112831.077666672
2185,118189.870013639
2186,128714.905487138
2187,128791.714025651
2188,188970.687904126
2189,423791.297588083
2190,109389.176366377
2191,109389.176366377
2192,79738.3152769883
2193,164798.001753388
2194,135620.025036695
2195,86415.2500468132
2196,111013.627504653
2197,185477.483024286
2198,126584.657919133
2199,160288.592032797
2200,118768.122649454
2201,166787.95495115
2202,192673.061295299
2203,143625.596956233
2204,237978.639986792
2205,125262.293473528
2206,102049.186180038
2207,159302.132974645
2208,261652.598511356
2209,186836.668116681
2210,130141.348630704
2211,139025.789310355
2212,167744.341701946
2213,98502.3065751675
2214,169900.30924488
2215,134652.530582909
2216,195611.856804975
2217,70438.4442002451
2218,123806.703461236
2219,155974.675759984
2220,75435.8520328093
2221,235617.145842283
2222,231803.729427257
2223,253898.077534538
2224,219881.873314243
2225,200577.876933008
2226,212589.994600996
2227,185557.457837235
2228,200159.730064786
2229,241923.015300684
2230,204077.674981081
2231,224308.806766719
2232,173920.177700111
2233,158125.184528647
2234,191790.290976563
2235,221790.874596393
2236,228823.180825376
2237,254051.244808256
2238,167781.378335195
2239,170361.264953618
2240,178339.671191372
2241,122530.685288242
2242,117777.156087675
2243,170681.346179124
2244,156323.558528574
2245,124116.758564078
2246,122837.919442291
2247,164888.713111669
2248,116823.114650349
2249,131838.100803865
2250,111638.356722759
2251,172715.664462555
2252,169961.873734434
2253,178341.098097343
2254,209461.841977335
2255,218880.170207131
2256,203344.74951993
2257,290972.61599789
2258,158774.812760716
2259,203639.481928166
2260,114468.955989392
2261,159174.07367022
2262,181742.640348255
2263,298629.546967315
2264,289846.468514498
2265,171442.968705694
2266,221915.820440015
2267,281281.313931403
2268,256703.803619224
2269,166144.789577633
2270,203434.53543958
2271,195334.349632641
2272,203384.052821001
2273,146886.689665703
2274,191818.01093932
2275,136146.922428933
2276,161051.582770174
2277,198744.732918723
2278,171219.031780726
2279,143251.919651345
2280,101473.174380029
2281,192419.50186628
2282,188830.022376223
2283,121206.52981014
2284,128037.081656989
2285,140602.527114813
2286,108463.831994471
2287,238676.405523971
2288,225016.253100919
2289,272938.755044085
2290,325452.43958442
2291,291751.359282697
2292,263232.658731946
2293,313807.719486081
2294,328399.255168301
2295,291749.456741403
2296,277494.302081958
2297,263197.974443298
2298,235912.353885842
2299,333621.075561157
2300,297600.488023976
2301,231622.8680228
2302,214862.282938844
2303,225646.415261282
2304,240020.027073779
2305,191481.655748561
2306,191481.655748561
2307,193923.704819006
2308,215421.64961594
2309,216800.43108972
2310,189668.903244612
2311,195148.869215761
2312,205847.913276621
2313,213406.217291228
2314,205869.170380825
2315,201538.035903243
2316,238116.087576227
2317,188696.347006228
2318,211019.719655091
2319,198367.759029719
2320,183475.477884018
2321,208473.591886685
2322,184371.225583891
2323,172796.349698171
2324,178319.391189831
2325,212174.564203903
2326,186639.741702298
2327,241392.795492314
2328,245458.820065712
2329,216192.927107514
2330,211042.377833249
2331,302927.312553424
2332,354657.217856371
2333,300317.353627642
2334,284340.547781074
2335,250590.378903595
2336,300275.229377779
2337,203181.451645885
2338,215274.521229484
2339,205904.805940121
2340,262749.149322715
2341,216708.378502249
2342,205156.186626704
2343,202769.688990568
2344,255506.834820548
2345,239047.470835395
2346,192432.954882741
2347,192097.049495289
2348,228711.687998215
2349,208871.537399014
2350,238564.91269681
2351,219977.196653814
2352,237366.992627488
2353,290736.203159125
2354,162783.045063999
2355,173678.670213599
2356,158521.754799037
2357,200530.319740887
2358,227159.347740382
2359,156341.968851968
2360,111100.22131785
2361,116679.178370346
2362,295258.355473509
2363,123522.231963009
2364,163825.445515004
2365,193322.213892045
2366,178772.326824366
2367,225127.270292756
2368,201277.987783657
2369,223447.743355495
2370,201111.868960818
2371,224925.040275299
2372,193574.346415093
2373,253786.13490407
2374,281765.273143941
2375,199818.175748617
2376,260228.396203595
2377,283818.106228431
2378,114664.69731628
2379,253749.919231787
2380,115300.872531889
2381,137953.661877636
2382,184403.564559069
2383,204345.976991718
2384,243647.858594261
2385,115944.461876698
2386,104762.859677253
2387,154093.39444059
2388,113664.395283123
2389,98850.7137084335
2390,117485.615785892
2391,99794.1230780914
2392,90759.8375408559
2393,127925.087362489
2394,116315.051552798
2395,257279.33978391
2396,134735.723334325
2397,205445.745741545
2398,142678.624322464
2399,60543.5708871097
2400,60991.4447370455
2401,128990.276301332
2402,106163.823693867
2403,156071.771331169
2404,136882.564361212
2405,124987.502772323
2406,149403.220762074
2407,91460.7951844872
2408,104874.828139736
2409,111474.478735726
2410,172293.771206909
2411,90305.4750003515
2412,152039.981243113
2413,120831.216643952
2414,167632.848874785
2415,144106.839697643
2416,87234.1892081735
2417,91454.3064939181
2418,145680.065902022
2419,142554.049636502
2420,88248.3940610982
2421,159419.163221727
2422,77269.4716824178
2423,207024.490564961
2424,222232.285587776
2425,369322.819773958
2426,169299.848234215
2427,201805.412475249
2428,217907.138333423
2429,91284.5199293045
2430,106825.953671751
2431,110034.582575699
2432,151278.964661547
2433,111992.672433606
2434,122447.388059161
2435,137563.130494506
2436,80872.4041889361
2437,89793.7699930401
2438,90578.0248657518
2439,122079.619331854
2440,116528.753399773
2441,100404.343531426
2442,134828.330202768
2443,98725.2922294888
2444,169872.218124465
2445,99173.6417147481
2446,168460.862888162
2447,224177.847867853
2448,133437.418140833
2449,109362.771800795
2450,207026.731400767
2451,189277.922058175
2452,278904.946895594
2453,94259.5311112644
2454,191377.101415276
2455,142749.895441055
2456,132092.369685054
2457,174498.53481359
2458,109362.771800795
2459,77675.2212824904
2460,129181.189660469
2461,114555.445324925
2462,181337.366383506
2463,114849.226462513
2464,267202.884330449
2465,118208.755972357
2466,111490.648223315
2467,169762.96613311
2468,98480.5738356402
2469,107347.339476083
2470,227998.09829909
2471,241232.239921414
2472,208231.399809521
2473,138506.989667471
2474,140580.240094314
2475,253867.450946209
2476,164214.445514499
2477,98828.531165599
2478,169890.62844786
2479,107974.309529994
2480,156925.499258842
2481,107008.717617502
2482,116465.97799071
2483,100667.688235129
2484,104621.744346042
2485,92676.7544195453
2486,182805.933776936
2487,293236.070331699
2488,174632.236015601
2489,170706.851138091
2490,160524.209742613
2491,90439.6260056699
2492,178238.334796556
2493,188584.378543744
2494,160517.115107041
2495,125037.405277913
2496,301253.772839392
2497,158264.318672915
2498,77730.3229134908
2499,136927.059756561
2500,138600.547806561
2501,115598.321411253
2502,182499.17525821
2503,119642.613245123
2504,211828.873541766
2505,247396.968216588
2506,220201.609214105
2507,267676.712942659
2508,220201.609214105
2509,207248.427489929
2510,202097.878215664
2511,183622.606270475
2512,235128.574648454
2513,222325.237781862
2514,201963.537055901
2515,138495.093866661
2516,187877.407844868
2517,142189.577493311
2518,149285.714879669
2519,235486.66257874
2520,222050.447080656
2521,217389.420270867
2522,233212.133405088
2523,107510.741827792
2524,120295.538061309
2525,119700.535824917
2526,127447.616840519
2527,112555.811330142
2528,107027.708053884
2529,135260.510200438
2530,143671.122267878
2531,214289.463245286
2532,246878.774518708
2533,222952.683471097
2534,199237.551967316
2535,301253.798671409
2536,252400.389104398
2537,188669.466805322
2538,200607.128279399
2539,180746.110534538
2540,191537.207182869
2541,201090.162053308
2542,212209.724127875
2543,111115.439534792
2544,123348.673178955
2545,115409.544410257
2546,122670.849348806
2547,112144.048674825
2548,222755.548101386
2549,199074.254093271
2550,549994.184926713
2551,164532.41621388
2552,153286.957025044
2553,109389.176366377
2554,93666.4055841503
2555,136667.487272298
2556,77946.819877244
2557,81418.3178495721
2558,220976.449969791
2559,130636.779672762
2560,171006.281204397
2561,155478.664604939
2562,124926.8637214
2563,184059.769407095
2564,202478.624324108
2565,102609.979763105
2566,227060.356659034
2567,133413.782860012
2568,158053.359129084
2569,155287.516458457
2570,131596.938642997
2571,210287.269829264
2572,145647.146813855
2573,182166.436145194
2574,322718.824380177
2575,107459.307938567
2576,217094.687862632
2577,237725.556193097
2578,70061.3658335757
2579,80585.9256717516
2580,242519.444443047
2581,127454.581166411
2582,158975.641704219
2583,231845.378041798
2584,161841.850698131
2585,192496.786040116
2586,205953.783007081
2587,190161.142180217
2588,118671.9525169
2589,122290.578875685
2590,194031.425426726
2591,276159.885693848
2592,224456.410788498
2593,217737.827404133
2594,155137.195965549
2595,189620.29030418
2596,251840.071156655
2597,189125.230419782
2598,291274.788367341
2599,232294.678797705
2600,180918.534924632
2601,151286.293113967
2602,127287.511072926
2603,120975.152923956
2604,124894.524746221
2605,124796.009300197
2606,131142.100467169
2607,158553.592306877
2608,211722.468331219
2609,164061.779708122
2610,92948.353014299
2611,164624.33849167
2612,166730.612484343
2613,116823.114650349
2614,118691.89422393
2615,131257.710839412
2616,100529.765010371
2617,173722.930821604
2618,149984.189869018
2619,189851.087077375
2620,202602.618897082
2621,208083.060503555
2622,221036.242227731
2623,264051.597893306
2624,267264.474652018
2625,306091.576371703
2626,157955.873599356
2627,160776.792068968
2628,321324.460562926
2629,394887.264779613
2630,281933.294508073
2631,307126.198566981
2632,328266.029601613
2633,224862.636023894
2634,249608.141868189
2635,137979.141004587
2636,201291.336322453
2637,131065.767563979
2638,286410.606101465
2639,232631.033988464
2640,126636.091808359
2641,101681.893088054
2642,210074.883379463
2643,121206.52981014
2644,144496.445642142
2645,113067.991972777
2646,111164.052475225
2647,120010.036646787
2648,138580.606099531
2649,156630.212569635
2650,138209.540788107
2651,168553.945391928
2652,294921.636156221
2653,220194.644888214
2654,221692.834785693
2655,242105.779246436
2656,259315.189450975
2657,260993.765117589
2658,279132.656040002
2659,279805.418085553
2660,276334.395748548
2661,242070.14368714
2662,232252.55454784
2663,231504.886505071
2664,215456.809539912
2665,230201.486663833
2666,227962.117414152
2667,189893.791440227
2668,193924.656089653
2669,189892.84016958
2670,284094.903948595
2671,193924.656089653
2672,194147.641743974
2673,213098.507501855
2674,205079.378088192
2675,169290.643072518
2676,211874.294375746
2677,223919.70228956
2678,289859.895698942
2679,245822.921051243
2680,277103.770698829
2681,332081.237049137
2682,311654.839571933
2683,385568.403266487
2684,285678.156275638
2685,324713.025432702
2686,246773.770382117
2687,228409.991264088
2688,202545.7520656
2689,191795.828396486
2690,303633.443490449
2691,225086.572948862
2692,172370.208587762
2693,198178.506393399
2694,165057.574237652
2695,214450.044648202
2696,210418.704363454
2697,230259.304765963
2698,212408.181925892
2699,187284.646444281
2700,167018.354734671
2701,174863.111434445
2702,96400.3849149217
2703,162810.296422564
2704,169229.078582964
2705,106819.464981182
2706,102011.309784937
2707,97820.339367919
2708,111298.203480544
2709,90283.7680928401
2710,97120.3329949348
2711,277571.006142807
2712,320458.699493631
2713,171285.683886894
2714,191718.54422265
2715,219438.585613581
2716,173314.067760728
2717,221525.289056884
2718,212203.235437306
2719,134320.267105217
2720,136847.880072563
2721,110633.357031531
2722,183861.207131413
2723,159864.425078199
2724,93502.1822714742
2725,108240.370704826
2726,119514.025491742
2727,202196.86929701
2728,147500.128057505
2729,142125.641858271
2730,123119.198834065
2731,77338.8402597145
2732,95478.2068174517
2733,172450.68486805
2734,155647.395421242
2735,101490.295138264
2736,185140.997523847
2737,113409.910415474
2738,157562.521267433
2739,127681.234562508
2740,107113.721754094
2741,132518.060992156
2742,123301.962779816
2743,131993.378603708
2744,149915.877040032
2745,148809.16979633
2746,162250.922714335
2747,156241.92202231
2748,106800.4745448
2749,91124.8897970353
2750,95638.788220368
2751,134008.915406085
2752,207998.257722856
2753,187403.129429349
2754,270818.214105116
2755,118320.248799518
2756,119549.765528701
2757,66030.0255488273
2758,116744.065276032
2759,145731.265003903
2760,161204.645566226
2761,115287.895150752
2762,148440.820956034
2763,223191.838613007
2764,157282.531440818
2765,287118.502238971
2766,141721.657458681
2767,90866.2427514025
2768,146051.952174412
2769,113342.782673983
2770,102782.587276512
2771,89793.7699930401
2772,100543.218026831
2773,251175.700342966
2774,158181.021443834
2775,171011.73997867
2776,187298.125292758
2777,147960.979288579
2778,91111.4367805741
2779,171037.088795941
2780,94246.5537301272
2781,73196.4827831288
2782,75435.8520328093
2783,118208.755972357
2784,92167.2902480395
2785,139482.763844324
2786,48338.5328410264
2787,111041.823102732
2788,72748.6089331925
2789,253975.38754039
2790,99600.7340958043
2791,95756.769738097
2792,92902.9321803188
2793,209190.269214597
2794,101524.979426913
2795,153067.163477175
2796,77338.8402597145
2797,252575.608611269
2798,127256.468694037
2799,177668.837519131
2800,77674.7456471668
2801,81594.5931047547
2802,124555.798409975
2803,191706.413634495
2804,147768.430068142
2805,86969.0793039884
2806,84392.8533962089
2807,173726.781686692
2808,110892.453880471
2809,107302.023119767
2810,109136.118404698
2811,147730.553673042
2812,121366.635577732
2813,197856.425180066
2814,195840.992855354
2815,76331.5997326819
2816,196660.296143241
2817,113495.448480361
2818,102989.879078567
2819,194579.241628656
2820,127361.023027321
2821,100181.357877104
2822,184808.734046154
2823,429150.903864886
2824,163447.761203331
2825,192966.868264903
2826,148396.455870365
2827,147886.887221195
2828,285777.147356984
2829,172547.884916899
2830,244198.02010966
2831,175484.068433112
2832,240838.966235139
2833,219452.514265366
2834,229418.658697091
2835,213665.789775491
2836,218927.831876917
2837,151368.144636193
2838,156899.09469326
2839,196101.95938244
2840,198683.247074818
2841,221602.57323072
2842,226158.120268594
2843,159135.167358824
2844,151464.419246411
2845,101758.701626566
2846,233925.117159209
